RelevanceID,DisorderID,OrphaCode,ExpertLink,DisorderName,DisorderType,DisorderGroup,AssociationID,DisabilityID,DisabilityName,FrequencyID,FrequencyName,TemporalityID,TemporalityName,SeverityID,SeverityName,LossOfAbility,AssociationType,Defined
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,810,87,Shopping,27201,Very frequent,27187,Acquisition delay,27271,Unspecified,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,811,88,Cooking/preparing meals,27201,Very frequent,27187,Acquisition delay,27271,Unspecified,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,812,89,Doing housework,27201,Very frequent,27187,Acquisition delay,27271,Unspecified,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,813,90,Looking after/helping others,27201,Very frequent,27187,Acquisition delay,27271,Unspecified,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,819,102,Performing professional tasks,27201,Very frequent,27187,Acquisition delay,27271,Unspecified,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,820,117,Food,,,,,,,y,Environmental factor,n
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,821,118,Climate,,,,,,,y,Environmental factor,n
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,822,119,Temperature,,,,,,,y,Environmental factor,n
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,823,120,Humidity,,,,,,,y,Environmental factor,n
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,826,130,Vibrations,,,,,,,y,Environmental factor,n
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32939,28,Receiving written messages,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32940,103,Handling money/managing one's own budget,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32941,81,Maintaining family relationships,27201,Very frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32942,32,Producing nonverbal messages,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32943,68,"Handling stress, responsabilities, emergencies and ensuring one's safety",27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32944,102,Performing professional tasks,27201,Very frequent,27180,Permanent limitation,27250,Severe,y,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32945,106,Undertaking a simple task,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32946,111,Playing with others,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32947,112,Socializing,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32948,114,Participating in the arts and cultural activities,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32949,115,Travelling,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32950,59,Eating,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32951,107,Undertaking a complex/multiple task,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32952,108,Carrying out daily routines,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32953,60,Drinking,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32954,61,"Managing one's health (diet, medications, prevention, needs, assistance, monitoring)",27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5143,3564,25,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=25,Glutaryl-CoA dehydrogenase deficiency,Disease,Disorder,32955,113,Practicing sports,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181955,60,Drinking,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181956,60,Drinking,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181957,61,"Managing one's health (diet, medications, prevention, needs, assistance, monitoring)",27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181958,61,"Managing one's health (diet, medications, prevention, needs, assistance, monitoring)",27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181959,63,Falling asleep,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181960,63,Falling asleep,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181961,64,Staying asleep,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181962,64,Staying asleep,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181963,68,"Handling stress, responsabilities, emergencies and ensuring one's safety",27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181964,68,"Handling stress, responsabilities, emergencies and ensuring one's safety",27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181965,69,Handling emotions and mood,27215,Occasional,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181966,69,Handling emotions and mood,27215,Occasional,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181967,70,Controlling one's own general behaviour,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181968,70,Controlling one's own general behaviour,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181969,71,Controlling one's own eating behaviour,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181970,71,Controlling one's own eating behaviour,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181971,73,Moving around within the home,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181972,73,Moving around within the home,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181973,74,Moving around outside the home,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181974,76,Using transportation,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181975,76,Using transportation,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181976,77,Driving,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181977,79,Interacting with other people,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181978,79,Interacting with other people,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181979,80,Making/keeping friends,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181980,80,Making/keeping friends,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181981,81,Maintaining family relationships,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181982,81,Maintaining family relationships,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181983,82,Dealing with strangers,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181984,82,Dealing with strangers,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181985,83,Engaging in and maintaining intimate relationships,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181986,83,Engaging in and maintaining intimate relationships,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181987,84,Engaging in sexual relationships,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181988,84,Engaging in sexual relationships,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181989,87,Shopping,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181990,87,Shopping,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181991,88,Cooking/preparing meals,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181992,88,Cooking/preparing meals,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181993,89,Doing housework,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181994,89,Doing housework,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181995,90,Looking after/helping others,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181996,90,Looking after/helping others,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181997,92,Attending preschool,27208,Frequent,27187,Acquisition delay,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181998,93,Attending mainstream school,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181999,94,Attending school in an adapted mainstream/special environment,27208,Frequent,27187,Acquisition delay,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182000,94,Attending school in an adapted mainstream/special environment,27208,Frequent,27187,Acquisition delay,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182001,95,Learning a profession (vocational training/apprenticeship) in the standard environment,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182002,96,Learning a profession (vocational training/apprenticeship) in an adapted mainstream/special environment,27208,Frequent,27187,Acquisition delay,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182003,96,Learning a profession (vocational training/apprenticeship) in an adapted mainstream/special environment,27208,Frequent,27187,Acquisition delay,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182004,97,Accessing higher education,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182005,99,Engaging in paid work in a standard environment,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182006,100,Engaging in paid work in a supported/sheltered environment,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182007,101,Seeking employment,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182008,102,Performing professional tasks,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182009,103,Handling money/managing one's own budget,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182010,104,Carrying out administrative procedures,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182011,106,Undertaking a simple task,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182012,106,Undertaking a simple task,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182013,107,Undertaking a complex/multiple task,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182014,108,Carrying out daily routines,27208,Frequent,27180,Permanent limitation,27222,Low,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182015,108,Carrying out daily routines,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182016,110,Taking part in community life,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182017,111,Playing with others,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182018,112,Socializing,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182019,113,Practicing sports,27201,Very frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182020,114,Participating in the arts and cultural activities,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182021,114,Participating in the arts and cultural activities,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182022,115,Travelling,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182023,125,Day/night cycles,,,,,,,y,Environmental factor,n
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182024,126,Seasonal cycles,,,,,,,y,Environmental factor,n
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182025,128,Sound intensity,,,,,,,y,Environmental factor,n
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182026,129,Sound quality,,,,,,,y,Environmental factor,n
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182027,130,Vibrations,,,,,,,y,Environmental factor,n
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,182028,131,Air quality,,,,,,,y,Environmental factor,n
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181893,4,Seeing/watching,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181894,5,Hearing/listening,27208,Frequent,27180,Permanent limitation,27222,Low,y,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181895,8,Learning to read,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181896,9,Learning to write,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181897,10,Learning to calculate,27201,Very frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181898,12,Reading,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181899,13,Writing,27201,Very frequent,27180,Permanent limitation,27264,Complete,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181900,14,Calculating,27201,Very frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181901,16,Focusing attention,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181902,16,Focusing attention,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181903,17,Memorizing and retrieving,27208,Frequent,27180,Permanent limitation,27236,Moderate,n,Disability,y
5355,1046,2052,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=2052,Fraser syndrome,Malformation syndrome,Disorder,181904,17,Memorizing and retrieving,27208,Frequent,27180,Permanent limitation,27250,Severe,n,Disability,y
