DisorderID,OrphaCode,DisorderName,ExpertLink,TargetDisorderID,TargetOrphaCode,TargetName,RootDisorderID,RootCycle,AssociationTypeID,AssociationTypeName
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,31785,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,31786,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,31893,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,31896,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,31905,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,31938,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32006,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32094,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32185,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32186,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32187,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32188,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32352,,21485,Preferential parent
13041,98023,Rare systemic or rheumatologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98023,13041,,,32407,,21485,Preferential parent
13040,98022,Rare headache,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98022,13024,98006,Rare neurologic disease,13040,true,21485,Preferential parent
13045,98027,Rare disease with odontological manifestation,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98027,13044,98026,Rare odontologic disease,13045,true,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,1371,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,1743,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,1955,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,2154,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,10638,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,10900,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,11120,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,11569,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,11570,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,11823,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,13045,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14362,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14364,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14365,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14370,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14371,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14604,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14605,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14606,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,14607,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,17563,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,17624,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,17625,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,17686,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,17687,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,21485,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,21521,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,23046,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,23124,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,23542,,21485,Preferential parent
13044,98026,Rare odontologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98026,13044,,,32215,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,1010,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,1762,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,2714,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,2965,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,3154,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,3258,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,3543,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,3544,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,8759,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,10501,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,10560,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,10675,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,11955,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,18710,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,19238,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,20633,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,20749,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,21520,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,21909,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,22139,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,22924,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,22938,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,23761,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,23786,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,24017,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,25857,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,31727,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,31773,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32077,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32078,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32079,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32107,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32108,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32113,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32115,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32378,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32379,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32380,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32381,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32382,,21485,Preferential parent
13046,98028,Rare circulatory system disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=98028,13046,,,32383,,21485,Preferential parent
12942,97678,Maternal uniparental disomy of chromosome 13 syndrome,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97678,12469,93890,Rare developmental defect during embryogenesis,12942,true,21485,Preferential parent
12937,97598,Congenital renal artery stenosis,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97598,12469,93890,Rare developmental defect during embryogenesis,12937,true,21485,Preferential parent
12935,97593,Pseudohypoparathyroidism,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97593,12996,97978,Rare endocrine disease,12935,true,21485,Preferential parent
12932,97567,Immunotactoid glomerulopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97567,12456,93626,Rare renal disease,12932,true,21485,Preferential parent
12930,97564,Pauci-immune glomerulonephritis without ANCA,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97564,12456,93626,Rare renal disease,12930,true,21485,Preferential parent
12931,97566,Non-amyloid fibrillary glomerulopathy,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97566,12456,93626,Rare renal disease,12931,true,21485,Preferential parent
12929,97563,Pauci-immune glomerulonephritis with ANCA,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97563,12456,93626,Rare renal disease,12929,true,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,105,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,233,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,302,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,647,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,782,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,833,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,848,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,937,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,1193,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,1209,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,2157,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,2236,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,2611,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,2684,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,3128,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,3392,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,3613,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,10373,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,10398,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,10407,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,10734,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,10735,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,10948,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,11032,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,11125,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,11598,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,11605,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,11606,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,12030,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,12031,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,12162,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,12550,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,12586,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14384,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14872,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14873,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14983,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14984,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14985,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14986,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14991,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14992,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14993,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14994,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14995,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14996,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14997,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14998,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,14999,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,15000,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,15001,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,15003,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,15004,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,15007,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,15008,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,15039,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17145,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17146,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17459,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17572,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17573,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17574,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17575,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,17781,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,18675,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,18820,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,18912,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,19068,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,19152,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,19277,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,19285,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,19549,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,19893,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,20074,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,20301,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,20349,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,20452,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,20453,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,20902,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,20909,,21485,Preferential parent
12954,97935,Rare gastroenterologic disease,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=97935,12954,,,21129,,21485,Preferential parent
