DisorderID,OrphaCode,ExpertLink,DisorderName,DisorderType,DisorderGroup,PrevalenceID,Source,PrevalenceTypeID,PrevalenceTypeName,QualificationID,QualificationName,PrevalenceClassID,PrevalenceClassName,ValMoy,GeographicID,GeographicName,ValidationStatusID,ValidationStatusName
12097,90794,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,Disease,Disorder,7068,2321478[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,8.7,25335,Sweden,25958,Validated
12097,90794,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,Disease,Disorder,7069,9521938[PMID]_22692165[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,6.2,25482,United States,25958,Validated
12097,90794,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,Disease,Disorder,7070,7815200[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,4.2,24957,New Zealand,25958,Validated
12097,90794,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,Disease,Disorder,7071,19844117[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,6.4,24236,Croatia,25958,Validated
12097,90794,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,Disease,Disorder,7072,18204270[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,6.2,24327,Estonia,25958,Validated
12097,90794,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,Disease,Disorder,7073,12008686[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,4.5,25244,Singapore,25958,Validated
12097,90794,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90794,Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,Disease,Disorder,7074,6967865[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,6.5,25342,Switzerland,25958,Validated
12098,90795,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90795,Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,Disease,Disorder,7075,[EXPERT],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.75,23795,Europe,25958,Validated
12098,90795,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90795,Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,Disease,Disorder,7076,ORPHANET,23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.47,23795,Europe,25965,Not yet validated
12099,90796,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90796,"46,XY difference of sex development due to isolated 17,20-lyase deficiency",Disease,Disorder,12586,22170710[PMID],23697,Cases/families,23718,Case(s),,,15.0,23844,Worldwide,25958,Validated
12099,90796,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90796,"46,XY difference of sex development due to isolated 17,20-lyase deficiency",Disease,Disorder,12587,ORPHANET_22170710[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
12100,90797,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90797,Partial androgen insensitivity syndrome,Disease,Disorder,7077,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
12101,90970,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90970,Primary lipodystrophy,Category,Group of disorders,7078,ORPHANET,23669,Point prevalence,23704,Class only,23739,1-9 / 1 000 000,0.0,23795,Europe,25958,Validated
12121,91347,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91347,TSH-secreting pituitary adenoma,Disease,Disorder,7095,23295463[PMID],23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.28,25335,Sweden,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11270,25946030[PMID]_20534753[PMID]_10770176[PMID],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.05,23844,Worldwide,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11271,ORPHANET_25946030[PMID]_20534753[PMID]_10770176[PMID],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,2.55,23795,Europe,25965,Not yet validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11272,ORPHANET_26072284[PMID],23669,Point prevalence,23704,Class only,23732,1-5 / 10 000,0.0,23795,Europe,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11273,20534753[PMID],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,4.0,24362,Finland,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11274,10770176[PMID],23676,Annual incidence,23711,Value and class,23746,1-9 / 100 000,1.1,25335,Sweden,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11275,16968795[PMID],23669,Point prevalence,23711,Value and class,23753,6-9 / 10 000,94.0,24005,Belgium,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11276,19968031[PMID],23669,Point prevalence,23711,Value and class,23753,6-9 / 10 000,80.5,25342,Switzerland,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11277,19650784[PMID],23669,Point prevalence,23711,Value and class,23753,6-9 / 10 000,77.6,25475,United Kingdom,25958,Validated
12123,91349,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91349,Non-functioning pituitary adenoma,Disease,Disorder,11278,20534753[PMID],23669,Point prevalence,23711,Value and class,23753,6-9 / 10 000,68.0,24362,Finland,25958,Validated
12124,91350,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91350,Pituitary deficiency due to Rathke cleft cysts,Disease,Disorder,13542,ORPHANET_21951110[PMID],23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25958,Validated
12113,91136,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91136,Acquired monoclonal Ig light chain-associated Fanconi syndrome,Disease,Disorder,7089,[EXPERT],23697,Cases/families,23718,Case(s),,,100.0,23844,Worldwide,25958,Validated
12113,91136,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91136,Acquired monoclonal Ig light chain-associated Fanconi syndrome,Disease,Disorder,7090,ORPHANET_[EXPERT],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
12112,91135,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91135,Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency,Disease,Disorder,7087,25151188[PMID],23697,Cases/families,23718,Case(s),,,11.0,23844,Worldwide,25958,Validated
12112,91135,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91135,Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency,Disease,Disorder,7088,ORPHANET_25151188[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
12115,91138,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91138,Cryoglobulinemic vasculitis,Disease,Disorder,7092,6996482[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,1.0,25482,United States,25958,Validated
12115,91138,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91138,Cryoglobulinemic vasculitis,Disease,Disorder,7093,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
12114,91137,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91137,Immunotactoid or fibrillary glomerulopathy,Clinical group,Group of disorders,7091,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25965,Not yet validated
12116,91139,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=91139,Simple cryoglobulinemia,Disease,Disorder,7094,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
11422,79396,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79396,"Autosomal dominant generalized epidermolysis bullosa simplex, severe form",Disease,Disorder,6503,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23795,Europe,25965,Not yet validated
11423,79397,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79397,Epidermolysis bullosa simplex with mottled pigmentation,Disease,Disorder,6504,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
11420,79394,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79394,Congenital ichthyosiform erythroderma,Disease,Disorder,6501,22000705[PMID],23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.5,25293,Spain,25958,Validated
11420,79394,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79394,Congenital ichthyosiform erythroderma,Disease,Disorder,6502,[EXPERT],23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.3,23795,Europe,25958,Validated
11421,79395,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79395,Keratoderma hereditarium mutilans with ichthyosis,Disease,Disorder,11326,24346921[PMID],23697,Cases/families,23718,Case(s),,,50.0,23844,Worldwide,25958,Validated
11421,79395,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79395,Keratoderma hereditarium mutilans with ichthyosis,Disease,Disorder,11327,ORPHANET_24346921[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11399,79373,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79373,Ectodermal dysplasia syndrome,Category,Group of disorders,6500,15468153[PMID],23669,Point prevalence,23704,Class only,23753,6-9 / 10 000,0.0,23844,Worldwide,25958,Validated
11425,79399,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79399,"Autosomal dominant generalized epidermolysis bullosa simplex, intermediate form",Disease,Disorder,6505,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
11427,79401,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79401,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement,Disease,Disorder,6507,22854623[PMID]_23774525[PMID],23697,Cases/families,23725,Family(ies),,,6.0,23844,Worldwide,25958,Validated
11427,79401,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79401,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement,Disease,Disorder,6508,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11426,79400,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79400,Localized epidermolysis bullosa simplex,Disease,Disorder,6506,ORPHANET,23669,Point prevalence,23704,Class only,23739,1-9 / 1 000 000,0.0,23795,Europe,25965,Not yet validated
11429,79403,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79403,Junctional epidermolysis bullosa with pyloric atresia,Disease,Disorder,6510,20301336[PMID],23697,Cases/families,23718,Case(s),,,100.0,23844,Worldwide,25958,Validated
11429,79403,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79403,Junctional epidermolysis bullosa with pyloric atresia,Disease,Disorder,6511,ORPHANET_20301336[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11428,79402,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79402,Intermediate generalized junctional epidermolysis bullosa,Disease,Disorder,6509,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
11431,79405,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79405,Junctional epidermolysis bullosa inversa,Disease,Disorder,6517,[EXPERT],23697,Cases/families,23718,Case(s),,,9.0,23844,Worldwide,25958,Validated
11431,79405,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79405,Junctional epidermolysis bullosa inversa,Disease,Disorder,6518,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11430,79404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79404,Severe generalized junctional epidermolysis bullosa,Disease,Disorder,6512,ORPHANET,23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.17,23844,Worldwide,25958,Validated
11430,79404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79404,Severe generalized junctional epidermolysis bullosa,Disease,Disorder,6513,[EXPERT],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.04,25482,United States,25958,Validated
11430,79404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79404,Severe generalized junctional epidermolysis bullosa,Disease,Disorder,6514,21801158[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.4,24936,Netherlands,25958,Validated
11430,79404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79404,Severe generalized junctional epidermolysis bullosa,Disease,Disorder,6515,[EXPERT],23683,Prevalence at birth,23711,Value and class,23760,<1 / 1 000 000,0.07,24607,Italy,25958,Validated
11430,79404,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79404,Severe generalized junctional epidermolysis bullosa,Disease,Disorder,6516,ORPHANET,23669,Point prevalence,23704,Class only,23739,1-9 / 1 000 000,0.0,23795,Europe,25965,Not yet validated
11432,79406,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79406,Late-onset junctional epidermolysis bullosa,Disease,Disorder,6519,[EXPERT]_24005051[PMID],23697,Cases/families,23718,Case(s),,,37.0,23844,Worldwide,25958,Validated
11432,79406,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79406,Late-onset junctional epidermolysis bullosa,Disease,Disorder,6520,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11435,79409,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79409,Recessive dystrophic epidermolysis bullosa inversa,Disease,Disorder,6524,ORPHANET,23697,Cases/families,23718,Case(s),,,100.0,23844,Worldwide,25958,Validated
11435,79409,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79409,Recessive dystrophic epidermolysis bullosa inversa,Disease,Disorder,6525,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11434,79408,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form",Disease,Disorder,6521,31920360[PMID],23683,Prevalence at birth,23711,Value and class,23739,1-9 / 1 000 000,0.3,25482,United States,25958,Validated
11434,79408,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form",Disease,Disorder,6522,31920360[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,1.3,23795,Europe,25958,Validated
11434,79408,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form",Disease,Disorder,17520,31920360[PMID]_ORPHANET,23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.963,23795,Europe,25958,Validated
11434,79408,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form",Disease,Disorder,17541,31920360[PMID]_ORPHANET,23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.2222,25482,United States,25958,Validated
11437,79411,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79411,Self-improving dystrophic epidermolysis bullosa,Disease,Disorder,6528,ORPHANET,23697,Cases/families,23718,Case(s),,,52.0,23844,Worldwide,25958,Validated
11437,79411,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79411,Self-improving dystrophic epidermolysis bullosa,Disease,Disorder,6529,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11436,79410,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79410,"Localized dystrophic epidermolysis bullosa, pretibial form",Clinical subtype,Subtype of disorder,6526,ORPHANET,23697,Cases/families,23725,Family(ies),,,40.0,23844,Worldwide,25958,Validated
11436,79410,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79410,"Localized dystrophic epidermolysis bullosa, pretibial form",Clinical subtype,Subtype of disorder,6527,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11478,79452,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79452,Milroy disease,Disease,Disorder,6543,[EXPERT],23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25958,Validated
11478,79452,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79452,Milroy disease,Disease,Disorder,6542,12224079[PMID],23683,Prevalence at birth,23711,Value and class,23746,1-9 / 100 000,3.0,24600,Israel,25958,Validated
11473,79447,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79447,X-linked lethal multiple pterygium syndrome,Malformation syndrome,Disorder,12864,9916854[PMID],23697,Cases/families,23725,Family(ies),,,6.0,23844,Worldwide,25958,Validated
11473,79447,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79447,X-linked lethal multiple pterygium syndrome,Malformation syndrome,Disorder,12865,ORPHANET_9916854[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11482,79456,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79456,Diffuse cutaneous mastocytosis,Disease,Disorder,6545,20678092[PMID],23697,Cases/families,23718,Case(s),,,30.0,23844,Worldwide,25958,Validated
11482,79456,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79456,Diffuse cutaneous mastocytosis,Disease,Disorder,6546,ORPHANET,23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11483,79457,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79457,Maculopapular cutaneous mastocytosis,Disease,Disorder,12541,ORPHANET_25662299[PMID],23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
11481,79455,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79455,Cutaneous mastocytoma,Disease,Disorder,6544,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25965,Not yet validated
11461,79435,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79435,Oculocutaneous albinism type 4,Disease,Disorder,6539,20301683[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,1.0,23844,Worldwide,25958,Validated
11460,79434,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79434,Oculocutaneous albinism type 1B,Clinical subtype,Subtype of disorder,6538,18463683[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,1.3,23844,Worldwide,25958,Validated
11459,79433,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79433,Oculocutaneous albinism type 3,Disease,Disorder,6537,30347088[PMID]_ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25958,Validated
11459,79433,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79433,Oculocutaneous albinism type 3,Disease,Disorder,17297,30347088[PMID]_ORPHANET,23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,11.7647,23788,Africa,25958,Validated
11458,79432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79432,Oculocutaneous albinism type 2,Disease,Disorder,6533,12469324[PMID]_ORPHANET_[EXPERT],23669,Point prevalence,23711,Value and class,23753,6-9 / 10 000,58.34,23851,Specific population,25958,Validated
11458,79432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79432,Oculocutaneous albinism type 2,Disease,Disorder,6534,[EXPERT]_20301410[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,2.55,23844,Worldwide,25958,Validated
11458,79432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79432,Oculocutaneous albinism type 2,Disease,Disorder,13979,3978567[PMID],23669,Point prevalence,23711,Value and class,23753,6-9 / 10 000,71.43,25370,"Tanzania, United Republic of",25958,Validated
11458,79432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79432,Oculocutaneous albinism type 2,Disease,Disorder,13981,2667743[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,2.78,25482,United States,25958,Validated
11458,79432,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79432,Oculocutaneous albinism type 2,Disease,Disorder,13982,ORPHANET_7887411[PMID]_3978567[PMID],23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,48.52,23788,Africa,25958,Validated
11457,79431,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79431,Oculocutaneous albinism type 1A,Clinical subtype,Subtype of disorder,6532,18463683[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,1.3,23844,Worldwide,25958,Validated
11456,79430,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79430,Hermansky-Pudlak syndrome,Disease,Disorder,6530,ORPHANET,23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.15,23844,Worldwide,25965,Not yet validated
11456,79430,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79430,Hermansky-Pudlak syndrome,Disease,Disorder,6531,7573033[PMID],23669,Point prevalence,23711,Value and class,23732,1-5 / 10 000,55.0,25097,Puerto rico,25958,Validated
11471,79445,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79445,Pseudopseudohypoparathyroidism,Disease,Disorder,10613,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23795,Europe,25958,Validated
11470,79444,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79444,Pseudohypoparathyroidism type 1C,Disease,Disorder,10612,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23795,Europe,25958,Validated
11469,79443,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79443,Pseudohypoparathyroidism type 1A,Disease,Disorder,6540,ORPHANET,23669,Point prevalence,23704,Class only,23774,Unknown,0.0,23844,Worldwide,25958,Validated
11504,79478,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79478,Griscelli syndrome type 3,Clinical subtype,Subtype of disorder,12315,26337734[PMID],23697,Cases/families,23718,Case(s),,,13.0,23844,Worldwide,25958,Validated
11504,79478,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79478,Griscelli syndrome type 3,Clinical subtype,Subtype of disorder,12316,ORPHANET_26337734[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11505,79479,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79479,Pemphigus vegetans,Disease,Disorder,14731,PMID: 27456755,23669,Point prevalence,23711,Value and class,23739,1-9 / 1 000 000,0.391,24418,Germany,25958,Validated
11507,79481,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79481,Pemphigus foliaceus,Disease,Disorder,14732,27456755[PMID],23669,Point prevalence,23711,Value and class,23746,1-9 / 100 000,1.001,24418,Germany,25958,Validated
11519,79493,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79493,Brooke-Spiegler syndrome,Disease,Disorder,11366,Dr Neil RAJAN[EXPERT],23697,Cases/families,23718,Case(s),,,100.0,23844,Worldwide,25958,Validated
11519,79493,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79493,Brooke-Spiegler syndrome,Disease,Disorder,11367,ORPHANET_Dr Neil RAJAN[EXPERT],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11503,79477,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79477,Griscelli syndrome type 2,Clinical subtype,Subtype of disorder,12317,26960655[PMID],23697,Cases/families,23718,Case(s),,,102.0,23844,Worldwide,25958,Validated
11503,79477,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79477,Griscelli syndrome type 2,Clinical subtype,Subtype of disorder,12318,ORPHANET_26960655[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11502,79476,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79476,Griscelli syndrome type 1,Clinical subtype,Subtype of disorder,12313,22711375[PMID],23697,Cases/families,23718,Case(s),,,20.0,23844,Worldwide,25958,Validated
11502,79476,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79476,Griscelli syndrome type 1,Clinical subtype,Subtype of disorder,12314,ORPHANET_22711375[PMID],23669,Point prevalence,23704,Class only,23760,<1 / 1 000 000,0.0,23844,Worldwide,25958,Validated
11499,79473,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=79473,Variegate porphyria,Disease,Disorder,6549,23114748[PMID],23676,Annual incidence,23711,Value and class,23760,<1 / 1 000 000,0.008,23795,Europe,25965,Not yet validated
